StudentID,Cryogenic Physics,Evolutionary Dynamics,Dark Energy,Stellar Chemistry,Sublight Propulsion Systems,Transdimensional Navigation,Neural Computation,Plasma Physics,Crystalline Geology,Pulsar Spectroscopy,Propulsion Systems,Radiation Shielding,Atmospheric Chemistry,Warp Field Theory,Plasmawave Analysis,Exoplanet Climatology,Astrology,Magnetosphere Modeling,Graviton Dynamics,Xyloprax Computation,Mineral Extraction,Synthetic Atmospheres,Quantum Fluids,Nanostructures Fabrication,Photonic Computing,Orbital Mechanics,Neutrino Engineering,Astrogeophysics,Genomic Engineering,Particle Isolation,Nuclear Synthesis,Xenorobotics Systems,Cartographic Topologies,Exotic Matter,Plasma Containment,Bioluminal Signals
9586,7.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,9.0,6.0,9.0,8.0,8.0,9.0,8.0,10.0,10.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,7.0
9587,9.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,10.0,7.0,9.0,9.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,8.0,9.0,6.0,6.0,9.0,6.0,7.0,8.0,8.0,6.0,7.0,6.0,9.0
9588,7.0,7.0,7.0,9.0,7.0,9.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,9.0,7.0,8.0,8.0,9.0,6.0,7.0,8.0,7.0,6.0,7.0,9.0,7.0,9.0,8.0,6.0,7.0,7.0
9589,8.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0,7.0,9.0,10.0,8.0,9.0,8.0,10.0,10.0,6.0,7.0,8.0,8.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,9.0
9590,8.0,6.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,9.0,7.0,7.0,8.0,6.0,6.0,7.0,9.0,7.0,8.0
9591,8.0,6.0,8.0,9.0,7.0,9.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,9.0,6.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,9.0,6.0,6.0,7.0,6.0,6.0,7.0
9592,9.0,8.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,7.0,8.0,8.0,9.0,10.0,7.0,9.0,10.0,7.0,7.0,9.0,9.0,8.0,9.0
9593,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0
9594,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
9595,6.0,6.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,9.0,6.0,6.0,8.0,8.0,6.0
9596,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0
9597,8.0,6.0,7.0,6.0,8.0,8.0,6.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0
9598,8.0,10.0,9.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,9.0,8.0,9.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,8.0,10.0,9.0,8.0,8.0,7.0
9599,8.0,8.0,9.0,6.0,9.0,8.0,6.0,9.0,8.0,7.0,6.0,6.0,9.0,9.0,6.0,6.0,8.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0
9600,6.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0
9601,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,9.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,9.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,9.0,7.0,7.0
9602,9.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0
9603,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,9.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0
9604,7.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,8.0,9.0,7.0,9.0,9.0,6.0,7.0,7.0
9605,7.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,10.0,8.0,7.0,6.0,7.0,8.0,7.0,7.0,9.0,7.0,7.0
9606,6.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0
9607,6.0,6.0,6.0,9.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,7.0,8.0,6.0,8.0,7.0,9.0,7.0,8.0,9.0,7.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0
9608,6.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0
9609,7.0,7.0,9.0,10.0,8.0,10.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,9.0,10.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,6.0,8.0,9.0,7.0,8.0,9.0,6.0,7.0,7.0
9610,6.0,8.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0
9611,8.0,6.0,7.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0
9612,7.0,7.0,7.0,10.0,7.0,8.0,9.0,8.0,9.0,10.0,10.0,8.0,9.0,7.0,8.0,7.0,6.0,8.0,9.0,7.0,8.0,7.0,10.0,7.0,8.0,10.0,8.0,6.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0
9613,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
9614,6.0,6.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,10.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,9.0,10.0,6.0,8.0,6.0,7.0
9615,9.0,7.0,9.0,7.0,9.0,9.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0,9.0,7.0,6.0,7.0,8.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,8.0
9616,6.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0
9617,8.0,7.0,8.0,10.0,9.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,9.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,6.0,8.0,6.0,6.0,9.0
9618,6.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0,9.0,7.0,7.0
9619,7.0,7.0,7.0,10.0,7.0,10.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,6.0,6.0,6.0,8.0,10.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,9.0,6.0,7.0,8.0,6.0,6.0,6.0
9620,6.0,6.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0
9621,7.0,7.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,7.0,8.0,8.0,9.0,7.0,7.0
9622,7.0,7.0,8.0,9.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0
9623,6.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,9.0,8.0,6.0,7.0,6.0
9624,7.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,7.0
9625,6.0,7.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0
9626,7.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0
9627,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,9.0,6.0,6.0,6.0,6.0,6.0
9628,6.0,6.0,6.0,8.0,8.0,7.0,8.0,6.0,6.0,10.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,9.0,6.0,7.0,7.0,8.0,7.0
9629,7.0,6.0,6.0,9.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,6.0,7.0,8.0,6.0,6.0,7.0,10.0,7.0,8.0,10.0,8.0,7.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0
9630,7.0,7.0,7.0,10.0,6.0,9.0,7.0,8.0,9.0,7.0,8.0,7.0,9.0,8.0,7.0,7.0,6.0,7.0,9.0,6.0,7.0,8.0,10.0,7.0,8.0,9.0,8.0,6.0,7.0,8.0,8.0,9.0,8.0,6.0,7.0,6.0
9631,7.0,7.0,8.0,7.0,9.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,8.0,10.0,8.0,7.0,9.0,6.0,8.0,8.0,6.0,6.0,7.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,7.0
9632,6.0,6.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,9.0,7.0,7.0,9.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0,6.0
9633,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0
9634,6.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0
9635,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0,7.0,7.0,9.0,9.0,9.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0
9636,9.0,7.0,9.0,10.0,9.0,10.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,6.0,6.0,7.0,8.0,10.0,7.0,9.0,9.0,8.0,7.0,7.0,7.0,8.0,6.0,8.0,9.0,7.0,7.0,9.0,7.0,7.0,7.0
9637,9.0,9.0,6.0,6.0,9.0,9.0,6.0,9.0,9.0,7.0,7.0,6.0,8.0,10.0,8.0,8.0,6.0,9.0,6.0,6.0,6.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,10.0,6.0,6.0,8.0,8.0
9638,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,8.0
9639,7.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,8.0,8.0,10.0,9.0,8.0,9.0,10.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0,9.0,10.0,9.0,10.0,9.0,7.0
9640,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,8.0,6.0,7.0,9.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0
9641,7.0,6.0,7.0,10.0,7.0,8.0,7.0,8.0,8.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0
9642,7.0,6.0,8.0,9.0,7.0,6.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0
9643,6.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,6.0,7.0,8.0,7.0,6.0,6.0
9644,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,8.0
9645,7.0,6.0,8.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,9.0,8.0,8.0,10.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,8.0,8.0,7.0
9646,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
9647,7.0,6.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,9.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0
9648,8.0,9.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,6.0,9.0,8.0,10.0,9.0,9.0,7.0,10.0,10.0,9.0,8.0,10.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,8.0,8.0,9.0,7.0,7.0,9.0
9649,7.0,7.0,7.0,9.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,9.0,8.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0,6.0,7.0,7.0,8.0,10.0,8.0,8.0,8.0,6.0
9650,7.0,6.0,7.0,9.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,9.0,6.0,6.0,7.0,6.0,6.0,8.0
9651,9.0,8.0,7.0,10.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,6.0,8.0,9.0,7.0,7.0,9.0,9.0,8.0,9.0,10.0,9.0,8.0,7.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0
9652,7.0,8.0,8.0,7.0,8.0,7.0,9.0,7.0,7.0,9.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,9.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,7.0
9653,8.0,6.0,9.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,10.0
9654,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0
9655,8.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,6.0,7.0,8.0,9.0,7.0,8.0,6.0,8.0,9.0,8.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,10.0,7.0,8.0,8.0,8.0,7.0,8.0
9656,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0
9657,6.0,8.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,6.0,7.0,8.0,8.0,7.0,9.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0
9658,8.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,10.0,7.0,6.0,8.0,7.0,7.0,8.0
9659,6.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0,9.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,9.0,7.0,6.0
9660,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0
9661,6.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
9662,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0
9663,7.0,6.0,6.0,6.0,9.0,6.0,9.0,8.0,7.0,6.0,10.0,6.0,8.0,6.0,10.0,10.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,9.0,9.0,10.0,9.0,8.0,7.0,9.0,8.0,6.0,6.0,10.0,8.0,7.0
9664,6.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0,10.0,9.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,7.0
9665,7.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,6.0,8.0,8.0,7.0,6.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,7.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0
9666,9.0,9.0,9.0,10.0,9.0,10.0,8.0,9.0,9.0,8.0,7.0,8.0,9.0,9.0,7.0,7.0,7.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,9.0,9.0,7.0,9.0,10.0,7.0,8.0,9.0,7.0,7.0,8.0
9667,8.0,7.0,8.0,9.0,10.0,8.0,9.0,8.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,7.0,9.0,7.0,8.0,9.0,9.0,10.0,8.0,7.0,9.0,7.0,7.0,8.0,9.0,7.0,9.0
9668,8.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,8.0,7.0,6.0,6.0,8.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,9.0,6.0,6.0,6.0,6.0,6.0,7.0
9669,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,9.0,6.0,9.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0
9670,8.0,10.0,9.0,10.0,9.0,10.0,7.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,8.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,8.0,8.0,9.0
9671,8.0,9.0,8.0,8.0,9.0,9.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,9.0,8.0,9.0,6.0,9.0,10.0,7.0,7.0,10.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,10.0,7.0,7.0,9.0,7.0,7.0,8.0
9672,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0
9673,7.0,6.0,6.0,9.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,9.0,7.0,8.0,8.0,8.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,9.0,9.0,8.0,7.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0
9674,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
9675,6.0,7.0,8.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0
9676,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0
9677,6.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0
