StudentID,Cryogenic Physics,Evolutionary Dynamics,Dark Energy,Stellar Chemistry,Sublight Propulsion Systems,Transdimensional Navigation,Neural Computation,Plasma Physics,Crystalline Geology,Pulsar Spectroscopy,Propulsion Systems,Radiation Shielding,Atmospheric Chemistry,Warp Field Theory,Plasmawave Analysis,Exoplanet Climatology,Astrology,Magnetosphere Modeling,Graviton Dynamics,Xyloprax Computation,Mineral Extraction,Synthetic Atmospheres,Quantum Fluids,Nanostructures Fabrication,Photonic Computing,Orbital Mechanics,Neutrino Engineering,Astrogeophysics,Genomic Engineering,Particle Isolation,Nuclear Synthesis,Xenorobotics Systems,Cartographic Topologies,Exotic Matter,Plasma Containment,Bioluminal Signals
10260,7,6,7,8,9,8,6,7,6,8,6,6,8,8,7,7,6,6,8,6,6,8,6,7,8,8,7,7,6,9,6,6,7,7,6,8
10261,8,7,7,8,9,8,7,8,7,7,8,7,8,9,7,8,6,8,9,8,7,8,6,8,8,9,9,7,7,9,7,7,8,8,7,8
10262,9,6,9,10,6,6,7,9,8,7,6,6,9,6,6,6,7,6,7,6,8,6,6,6,6,7,9,9,9,7,7,6,6,6,6,9
10263,7,8,8,8,8,8,8,7,7,8,8,9,7,8,8,8,8,8,9,8,7,8,8,8,7,8,8,7,7,8,7,8,9,8,8,6
10264,6,6,8,7,8,7,8,6,6,7,8,7,6,6,7,6,7,6,7,8,6,7,6,7,7,7,8,6,6,6,6,6,6,8,6,6
10265,8,7,6,6,6,9,6,8,9,6,6,8,8,9,7,6,7,7,10,6,9,9,8,7,8,6,6,7,8,9,7,8,8,6,7,8
10266,8,7,7,9,8,8,6,8,8,6,6,6,8,8,7,8,6,8,8,7,7,9,7,7,7,8,8,7,7,9,7,6,8,7,6,8
10267,9,8,9,9,10,9,8,9,8,8,8,9,9,10,9,9,9,8,9,10,9,10,6,9,8,8,10,8,8,10,7,6,9,10,7,9
10268,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,7,6,6,7,8,6,6,6,6,7,6,8,6,7
10269,7,9,7,8,8,8,8,8,7,9,9,9,8,8,10,9,6,8,9,8,7,7,10,9,9,10,8,8,7,8,9,9,8,9,8,7
10270,8,6,6,10,8,6,6,8,8,6,6,7,8,6,6,6,6,6,7,7,6,6,8,6,7,6,6,7,8,6,7,8,6,7,7,6
10271,7,6,6,7,6,6,6,6,6,6,9,6,6,6,7,6,6,6,8,6,6,7,6,6,7,6,6,6,6,6,7,6,6,8,7,7
10272,6,7,6,7,7,6,9,6,10,6,6,6,8,7,6,6,6,6,7,7,6,7,10,6,9,6,6,8,6,7,8,10,6,6,9,6
10273,7,6,8,7,8,8,7,7,6,8,7,7,6,7,6,7,6,6,8,7,7,8,6,7,6,7,7,6,7,7,6,7,7,6,6,6
10274,6,7,7,7,7,7,6,6,6,7,7,8,6,7,7,6,6,7,8,7,7,7,7,8,7,8,7,6,6,7,7,7,8,7,6,6
10275,8,9,9,8,10,9,7,8,7,7,7,8,7,9,8,8,8,9,9,10,8,9,7,8,7,8,8,8,8,10,7,7,9,8,7,8
10276,6,7,7,6,8,7,6,6,8,6,6,7,8,7,7,6,6,6,8,8,7,7,6,6,8,6,7,6,6,7,8,6,7,7,6,6
10277,8,9,8,6,6,6,9,8,9,9,8,9,6,6,9,6,7,6,6,9,8,6,9,9,6,6,8,8,8,7,9,9,6,8,9,6
10278,7,7,8,8,8,8,6,7,7,6,6,7,7,8,7,7,6,7,9,7,6,8,6,7,7,7,7,6,7,8,6,7,7,6,6,7
10279,8,9,8,9,10,9,8,8,7,8,8,9,8,9,9,10,8,9,10,10,8,10,7,9,9,9,10,9,8,10,7,7,9,9,8,9
10280,7,7,7,9,8,8,8,8,7,9,9,8,7,8,9,8,7,7,8,8,7,7,8,7,8,9,8,7,7,8,7,8,8,9,7,7
10281,6,8,7,7,7,8,7,6,6,8,7,8,6,7,7,7,6,7,9,9,7,7,7,7,6,7,7,6,7,7,6,7,8,7,7,6
10282,7,7,8,6,6,9,6,8,7,7,8,6,6,7,6,6,7,7,9,6,8,8,6,7,6,6,6,7,7,8,6,6,8,7,6,6
10283,6,6,6,7,8,7,7,6,6,8,8,6,6,7,6,6,6,7,8,6,6,7,6,6,6,6,6,6,6,8,6,6,7,7,6,6
10284,6,6,6,7,7,6,6,6,6,6,6,6,8,6,6,6,6,6,7,7,6,6,6,6,6,7,6,8,6,6,6,7,6,6,6,6
10285,6,7,8,6,7,6,8,6,6,9,9,7,6,7,7,6,7,6,8,8,7,6,7,7,6,7,7,6,6,6,6,7,7,8,7,6
10286,9,7,10,10,9,8,10,9,9,10,10,9,9,9,8,8,8,8,9,9,9,9,9,8,8,9,10,7,8,8,8,8,8,10,8,8
10287,7,6,6,8,9,6,7,7,6,7,8,7,7,7,8,8,6,6,6,6,6,7,7,7,8,9,9,7,6,8,7,6,7,8,7,8
10288,6,8,6,7,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,8,7,6,6,7,8,8,7,9,6,8,8,6
10289,6,7,7,7,8,8,6,7,6,6,6,7,6,7,6,7,6,7,9,8,7,7,7,7,7,7,6,6,7,8,6,7,8,7,6,6
10290,7,7,7,8,8,7,8,7,6,8,8,7,7,7,8,8,6,6,8,8,7,7,7,8,7,8,9,6,6,7,7,7,7,9,7,7
10291,8,6,8,9,8,7,8,7,7,7,8,7,8,7,6,7,6,6,7,8,7,7,6,7,7,8,9,6,7,7,6,6,6,8,6,8
10292,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6
10293,6,6,7,8,7,8,7,6,6,7,7,7,6,8,7,6,6,7,8,6,7,8,7,6,8,6,6,6,6,9,7,6,7,7,6,6
10294,6,6,6,6,7,7,8,6,6,8,8,8,6,7,6,6,6,6,7,6,8,7,7,6,7,6,6,7,6,8,7,7,7,8,7,6
10295,9,7,6,8,6,7,6,6,6,6,6,8,6,6,8,9,8,6,7,10,6,6,6,8,8,6,6,8,6,6,7,6,6,10,7,10
10296,6,8,8,7,8,8,8,7,6,8,9,8,6,8,6,6,8,7,9,9,9,7,7,7,6,7,7,6,7,6,7,7,8,7,7,6
10297,7,6,8,8,8,7,8,7,7,8,8,8,8,8,8,8,6,7,8,7,7,8,7,8,9,9,9,7,7,8,8,7,7,8,7,8
10298,6,6,6,8,7,6,7,6,6,7,8,6,6,6,6,6,6,9,7,6,6,6,7,6,6,8,6,6,6,6,7,7,6,7,6,7
10299,6,6,7,7,8,6,6,6,7,6,7,6,6,7,6,7,6,6,6,7,6,7,7,7,6,6,7,6,6,7,7,7,6,7,7,6
10300,6,8,8,6,7,6,9,9,9,10,10,9,9,6,6,6,7,7,6,8,8,6,10,9,10,10,6,8,8,7,9,10,6,9,9,6
10301,7,8,6,8,6,8,6,7,7,6,6,6,7,6,9,8,7,6,7,9,6,7,6,8,6,7,7,7,6,7,6,6,6,9,7,6
10302,6,6,7,7,6,6,7,6,6,8,8,6,6,6,7,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7
10303,7,6,8,9,8,8,9,8,7,10,9,8,7,9,6,7,8,7,8,9,9,8,7,8,7,8,8,6,8,7,7,8,7,9,8,7
10304,8,7,8,9,9,7,8,7,7,9,9,8,7,8,8,8,7,6,8,8,7,7,7,8,8,8,9,7,7,7,6,7,7,9,7,8
10305,7,6,7,8,9,7,8,7,7,7,8,6,6,7,6,6,7,6,7,8,7,7,6,6,6,6,8,6,7,7,6,10,6,7,6,7
10306,6,6,6,7,7,6,6,6,6,7,6,6,6,7,6,6,6,6,7,6,6,6,6,7,6,7,7,6,6,6,6,6,7,7,6,6
10307,6,6,6,7,6,6,6,6,6,6,6,6,7,7,7,7,6,6,7,6,6,7,6,6,7,8,7,7,6,8,6,6,7,6,8,7
10308,6,6,7,7,7,6,6,6,6,7,7,6,6,7,6,6,6,6,7,7,7,6,6,6,6,7,7,6,6,6,6,6,7,6,6,6
10309,6,6,6,8,6,6,7,6,7,8,8,7,6,6,7,6,6,6,7,6,6,6,9,6,7,8,7,7,6,6,7,8,6,6,6,7
10310,9,8,8,10,8,10,9,9,10,10,9,8,10,9,9,9,7,8,10,7,8,9,10,9,9,10,10,8,8,10,9,10,9,8,9,9
10311,6,7,7,7,7,6,7,6,6,7,7,6,6,6,7,7,6,7,6,6,6,6,6,6,7,7,8,6,6,6,6,8,6,7,8,6
10312,6,7,6,6,9,7,6,6,7,6,6,7,6,7,8,8,6,7,9,8,6,8,6,7,7,7,7,6,6,8,6,6,8,7,6,6
10313,6,6,6,7,8,6,6,6,6,6,6,6,6,6,7,8,7,6,6,6,8,7,6,7,7,7,8,6,6,7,6,6,7,7,6,7
10314,7,8,8,8,9,7,8,7,6,8,8,8,7,8,8,8,7,7,8,8,7,8,7,8,8,8,8,8,7,9,6,8,9,8,7,7
10315,8,6,9,10,9,9,8,8,7,8,6,6,7,6,6,6,7,6,6,6,9,9,6,6,7,6,8,6,8,9,6,6,6,7,7,7
10316,6,6,6,9,6,7,7,7,7,7,8,6,8,6,6,6,8,7,7,8,6,7,8,6,7,8,7,6,6,6,7,7,6,6,6,6
10317,6,8,7,9,6,9,6,7,7,7,6,7,6,7,6,6,6,8,10,7,7,8,8,7,6,7,6,6,7,8,7,8,8,6,6,7
10318,6,7,6,8,6,6,6,6,6,7,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,7,6,6,7,6,6,6,6,6,6,6
10319,7,7,8,8,8,9,6,7,7,6,6,7,7,8,6,6,6,8,10,7,7,8,6,7,6,7,6,6,7,8,6,8,8,6,6,6
10320,7,6,6,9,6,7,7,7,8,8,7,7,8,7,6,8,6,7,8,6,6,7,8,6,8,9,7,6,6,7,7,8,7,6,6,6
10321,7,6,7,8,8,7,8,7,6,8,8,6,7,6,7,7,6,6,7,7,7,7,6,6,7,8,8,6,6,7,6,6,6,8,6,7
10322,8,6,8,9,9,7,7,7,7,8,9,6,8,8,7,7,6,6,6,7,6,8,7,7,8,9,9,7,6,7,7,6,6,8,6,8
10323,6,6,7,7,6,6,7,7,6,9,9,7,6,6,7,7,6,6,7,7,7,6,7,7,7,8,7,6,6,6,7,7,7,8,7,6
10324,6,8,6,8,7,6,6,6,6,6,6,7,6,6,8,9,7,8,6,9,6,6,7,7,8,6,7,8,7,6,7,6,8,6,7,6
10325,6,6,7,6,6,7,8,6,8,8,8,7,6,6,8,6,6,6,7,6,6,6,6,6,6,7,6,6,6,7,8,6,6,8,7,7
10326,7,6,7,9,8,7,7,7,7,8,8,7,8,8,7,7,6,6,7,7,6,7,7,7,8,9,8,7,6,8,7,6,7,8,7,7
10327,8,8,8,10,10,10,7,9,8,7,7,7,9,9,8,9,6,8,9,8,8,9,8,8,9,9,9,8,8,10,7,7,9,8,7,9
10328,7,6,7,8,6,7,8,7,6,9,9,7,6,7,7,6,6,6,7,7,7,7,8,6,7,8,8,6,6,6,7,7,7,8,7,6
10329,8,6,6,7,6,6,6,6,6,6,7,6,6,6,6,6,7,6,7,6,6,6,6,6,6,7,7,8,7,6,6,6,6,6,7,9
10330,6,7,6,7,8,7,6,6,6,6,6,6,6,7,7,7,6,7,7,6,6,7,6,6,7,8,7,6,6,8,6,6,7,6,6,7
10331,8,9,8,8,9,9,6,8,7,6,6,8,7,9,8,9,7,9,10,8,7,9,8,9,9,8,7,8,8,10,7,7,9,6,7,8
10332,6,6,7,7,6,6,6,6,6,7,8,7,6,6,8,7,7,6,6,6,7,6,8,6,8,9,7,6,6,6,7,7,6,7,6,6
10333,6,6,7,7,6,6,7,6,6,7,6,6,6,6,7,7,6,6,7,6,7,6,8,7,6,7,6,8,6,6,6,7,6,6,6,7
10334,7,7,7,8,7,6,8,7,6,7,8,7,7,7,6,7,6,6,6,7,6,7,6,6,6,7,8,6,6,6,6,6,6,8,6,7
10335,9,7,8,10,9,9,7,9,8,7,7,7,9,8,8,8,6,8,9,7,7,9,7,7,8,8,8,7,8,10,6,7,8,7,6,9
10336,6,6,6,7,8,6,6,6,7,6,6,6,6,7,7,6,7,6,6,7,6,7,7,6,6,7,8,6,6,8,6,6,6,7,6,7
10337,8,7,7,9,9,8,6,8,8,6,7,7,8,9,8,9,6,8,8,7,6,9,8,8,9,9,8,8,8,10,7,8,8,8,7,9
10338,6,6,6,7,7,6,7,6,8,8,6,6,7,6,7,7,6,6,6,6,7,7,6,6,7,7,7,6,8,7,8,6,6,6,7,6
10339,6,8,6,6,8,6,8,6,6,8,8,7,6,7,6,6,6,7,7,6,6,7,8,6,6,7,7,7,7,8,7,7,6,6,6,7
10340,7,9,7,8,8,9,7,7,7,6,7,8,7,9,8,8,7,9,10,8,8,9,8,9,8,9,7,7,8,10,8,9,9,7,7,7
10341,6,6,6,6,6,6,6,6,6,6,6,7,6,6,8,7,7,6,6,6,8,6,6,6,6,6,6,6,7,6,8,7,7,7,7,6
10342,8,6,7,8,10,7,7,7,7,7,7,7,8,8,7,8,6,6,7,7,6,8,6,7,7,8,9,7,6,9,6,9,7,8,6,9
10343,6,6,7,7,6,7,8,6,6,8,8,6,6,6,6,6,7,6,7,7,7,6,6,6,6,7,7,8,6,6,6,7,7,7,6,6
10344,6,7,6,6,7,6,6,6,7,6,6,7,6,7,7,7,7,6,8,7,6,7,7,7,7,8,6,6,6,7,6,7,8,6,6,6
10345,6,7,7,8,6,8,7,7,6,8,8,7,6,7,6,6,6,7,9,7,8,7,8,7,6,7,6,6,6,7,7,8,8,6,7,6
10346,7,6,7,9,7,8,7,7,7,7,7,6,7,7,6,7,6,7,8,7,7,8,6,6,6,7,7,6,7,7,6,6,7,6,6,7
10347,8,6,8,9,9,7,7,7,7,6,7,7,7,8,8,8,6,6,7,8,7,8,6,7,7,8,8,6,7,8,6,6,8,8,6,8
10348,6,6,6,6,6,6,6,6,8,7,6,6,6,6,7,7,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,8,6,6
10349,6,6,8,8,7,8,6,7,7,6,6,6,7,8,8,6,6,7,9,7,8,8,6,6,6,6,6,6,7,7,6,7,7,7,6,6
10350,7,6,8,8,9,6,7,7,6,7,8,7,7,7,7,8,6,6,6,8,6,8,6,7,7,8,9,7,6,8,6,6,7,8,6,8
10351,8,8,9,9,10,9,8,8,8,8,8,8,8,9,7,8,7,8,9,9,9,10,6,8,8,8,9,7,8,10,6,6,9,8,6,9
10352,8,7,9,9,8,9,7,8,8,7,6,7,7,8,6,7,6,8,9,7,8,9,6,7,6,7,8,6,7,8,6,7,7,6,6,7
10353,7,6,7,8,6,7,8,7,7,8,8,7,6,7,7,6,6,6,7,7,6,7,8,7,7,8,7,6,6,6,6,7,6,8,7,6
10354,6,6,8,8,7,8,7,6,7,7,7,6,6,7,7,7,6,6,8,7,8,8,6,6,7,6,7,7,6,6,7,6,7,6,6,6
10355,8,8,8,10,8,8,9,8,8,9,9,9,8,8,9,9,7,8,9,8,7,8,9,8,9,10,9,8,8,9,9,9,9,9,8,7
10356,7,8,8,8,9,7,8,7,7,8,8,9,7,8,8,8,7,7,9,9,8,7,7,7,7,8,8,7,7,7,7,7,8,8,7,7
10357,7,7,8,8,9,8,6,7,7,7,6,6,7,8,6,7,6,7,9,7,7,9,6,7,7,6,6,7,7,10,6,6,8,6,7,8
10358,7,7,8,8,6,8,6,7,7,6,6,6,6,8,6,6,7,7,9,6,8,9,6,7,6,6,6,6,8,9,9,6,7,6,6,6
10359,6,6,6,9,6,7,7,7,8,8,7,7,8,7,7,7,6,6,8,6,6,7,8,7,8,9,7,6,6,7,7,8,7,7,7,6
10360,6,7,9,8,7,8,9,8,8,9,9,9,6,8,7,7,8,8,9,9,9,8,8,8,7,8,8,6,7,6,7,8,8,8,8,6
10361,6,6,6,7,6,6,6,6,6,7,7,6,6,7,7,7,6,6,7,7,6,6,7,7,7,8,7,6,6,6,7,7,7,7,6,7
10362,7,6,7,8,8,6,8,7,7,7,8,7,7,6,6,7,6,6,7,7,6,6,6,6,6,7,8,6,6,7,6,6,6,8,6,7
10363,7,8,7,9,8,8,7,7,8,8,7,7,8,9,8,8,6,8,9,7,7,8,8,8,9,9,8,7,7,9,8,8,9,8,7,8
10364,8,8,8,6,7,9,9,9,9,6,6,8,8,8,6,6,7,9,6,8,8,8,7,6,6,7,9,7,8,6,6,6,9,8,6,6
10365,7,8,6,8,8,7,8,7,6,9,9,8,7,8,9,8,6,7,7,8,7,7,8,8,8,9,8,7,6,8,8,7,8,9,8,7
10366,9,6,6,6,7,6,6,9,8,6,6,6,8,6,7,7,6,6,7,6,6,6,6,7,7,7,7,6,6,7,6,6,6,6,6,8
10367,6,7,6,6,8,7,6,6,7,7,6,7,7,7,7,7,6,7,7,8,6,8,6,7,6,6,6,6,6,8,6,6,7,6,6,6
10368,7,7,7,9,7,8,7,7,7,7,6,7,7,7,6,6,6,7,9,7,7,8,6,6,6,7,7,6,7,8,6,7,8,6,6,6
10369,8,9,9,9,10,9,8,8,8,8,8,9,8,9,9,9,7,8,10,10,8,9,8,10,9,9,9,8,9,10,8,8,10,9,8,9
10370,6,6,6,6,6,6,6,7,6,6,6,6,6,6,7,7,6,7,7,6,6,7,6,6,7,7,6,6,6,8,6,6,7,6,7,6
10371,6,7,6,9,9,7,8,7,8,8,8,7,7,6,7,6,6,7,9,6,7,7,10,7,7,9,7,6,6,7,8,9,7,6,7,9
10372,7,8,7,9,7,8,7,7,7,8,7,8,7,8,8,8,6,8,9,7,7,7,9,8,8,9,7,7,6,8,8,9,8,7,7,6
10373,7,7,8,8,8,8,8,7,7,8,8,7,7,8,6,8,7,7,8,7,7,7,6,7,7,7,9,6,6,7,6,6,7,8,6,7
10374,7,8,7,8,9,8,6,7,6,6,7,6,7,9,7,8,6,8,8,8,7,9,6,8,7,7,8,8,7,9,6,6,8,7,6,8
10375,9,7,8,10,8,10,8,9,10,8,8,7,10,10,8,9,6,9,10,7,8,10,9,8,9,10,9,7,8,10,8,9,9,7,7,8
10376,6,6,7,7,7,7,7,6,6,7,7,7,6,6,6,6,7,6,8,8,7,7,6,6,6,6,6,6,6,6,6,6,7,6,6,6
10377,8,8,8,9,10,10,6,8,7,8,7,7,8,9,7,9,7,8,10,8,7,10,6,8,8,8,8,8,8,10,6,6,9,6,6,9
10378,7,6,6,7,8,7,7,6,6,8,7,6,6,7,6,6,7,6,6,8,8,6,6,6,6,7,7,6,7,6,6,7,7,7,7,7
10379,7,6,6,8,8,7,6,6,6,7,6,6,7,7,8,8,6,6,7,7,6,7,6,7,8,7,8,7,6,8,6,6,7,8,6,8
10380,7,7,7,8,8,8,7,7,7,7,7,7,7,8,8,8,6,7,7,7,7,8,6,8,8,8,8,7,7,9,6,7,7,7,7,7
10381,6,6,6,6,7,7,6,6,7,6,6,6,6,7,6,6,6,6,8,6,6,7,6,6,7,6,6,6,6,8,7,6,7,7,6,6
10382,6,6,8,6,8,6,8,7,6,9,8,9,6,6,7,6,8,6,6,9,9,6,6,7,6,6,7,6,7,7,7,6,6,8,7,6
10383,8,6,7,9,8,8,7,7,7,6,7,6,8,8,7,8,6,7,7,7,7,8,7,7,8,9,8,7,7,9,6,6,8,7,6,8
10384,6,7,8,8,8,7,9,7,7,9,9,7,6,8,7,7,7,7,7,9,8,7,7,7,7,7,7,6,6,6,6,7,8,8,8,6
10385,6,6,6,7,7,6,7,6,7,8,9,8,6,7,7,7,6,6,7,7,6,6,7,7,7,8,7,6,6,7,7,7,7,8,7,6
10386,8,9,9,10,9,9,9,9,8,9,9,9,8,9,8,8,8,9,10,9,8,10,9,8,9,10,9,7,9,10,8,9,10,9,8,7
10387,6,6,6,7,7,6,7,6,6,8,8,7,6,6,9,8,6,6,6,7,6,6,7,7,7,9,8,6,6,6,6,6,6,8,6,6
10388,8,7,8,7,10,8,6,7,6,6,7,7,7,8,7,7,6,7,8,8,7,9,7,7,6,6,8,7,7,9,6,8,8,8,6,9
10389,7,7,7,9,7,9,7,7,8,6,6,7,8,7,6,6,6,8,9,7,7,8,7,6,6,7,6,6,8,8,6,7,8,6,6,6
10390,6,9,7,8,7,8,7,7,6,7,7,8,6,8,7,8,6,8,10,8,7,8,7,7,7,8,7,7,7,9,8,8,8,7,7,6
10391,6,6,7,7,7,6,7,6,6,8,7,6,7,7,8,8,6,6,6,6,6,7,7,7,7,8,8,6,6,7,7,6,6,8,6,7
10392,8,8,9,10,9,10,8,8,8,7,7,8,8,9,6,7,7,9,10,8,8,9,7,8,7,7,8,7,9,10,7,7,9,6,7,7
10393,6,8,6,7,8,6,6,7,7,6,6,7,6,6,6,6,6,8,10,6,7,7,7,7,6,6,6,7,8,7,6,7,6,6,6,7
10394,7,7,7,8,6,7,8,8,8,9,9,8,8,7,9,8,6,7,8,7,6,7,10,7,8,10,8,7,7,7,9,9,8,9,8,7
10395,9,7,8,10,9,9,8,9,9,8,7,7,10,9,9,10,6,8,9,7,7,9,9,8,10,10,10,8,8,10,8,8,9,8,7,9
10396,8,8,9,8,10,8,8,7,6,8,8,8,6,8,8,8,8,7,9,10,9,8,6,8,7,7,8,7,8,8,6,6,7,8,7,8
10397,9,8,9,6,9,9,6,6,10,7,6,8,9,9,8,9,8,9,9,8,9,9,6,9,9,7,6,8,8,9,8,9,8,6,8,8
10398,6,7,6,7,6,6,6,6,6,7,7,6,7,6,8,8,6,6,6,6,6,6,8,6,8,9,7,7,6,7,7,7,7,8,6,6
10399,6,7,8,7,7,7,7,6,6,7,7,7,6,7,6,6,6,6,8,7,7,8,6,7,6,7,8,6,6,7,6,6,7,7,6,6
10400,7,6,8,6,7,6,6,7,6,6,6,6,6,7,7,7,6,6,6,6,7,6,6,6,6,7,6,6,6,7,6,6,7,6,6,7
10401,7,9,6,8,7,6,7,7,6,7,7,6,7,6,6,6,7,9,6,6,6,7,6,6,7,7,8,6,6,6,8,6,6,7,6,6
10402,7,9,8,8,8,9,7,7,7,8,7,9,7,8,8,8,8,8,10,9,9,9,8,8,7,8,6,7,8,9,7,8,9,7,8,6
10403,6,7,6,6,9,6,6,6,6,6,6,6,6,8,7,6,6,6,7,8,6,7,8,7,6,6,7,6,6,8,7,6,7,7,7,7
10404,6,7,7,7,7,8,6,7,6,6,6,7,6,8,6,7,6,7,9,7,7,8,6,7,6,7,6,7,7,8,6,7,8,7,6,6
10405,6,6,6,6,7,7,7,6,6,8,9,6,6,7,7,7,6,6,8,7,6,6,6,7,6,7,8,6,6,6,6,6,6,8,7,6
10406,6,7,6,7,8,7,7,6,8,7,7,6,7,6,7,7,8,7,8,7,6,6,6,7,7,7,9,6,7,6,9,8,6,8,6,7
10407,6,7,7,7,7,6,7,6,6,8,8,7,6,6,7,7,6,6,8,7,7,6,7,7,7,8,7,6,6,6,7,8,7,8,7,6
10408,7,8,8,10,10,9,8,8,8,8,8,9,7,9,8,9,8,8,9,8,8,9,8,8,8,8,9,8,8,9,7,8,9,8,7,8
10409,6,6,7,6,6,7,6,6,6,6,6,7,6,6,6,7,6,6,7,7,6,6,6,6,7,6,6,7,6,6,6,6,6,6,6,6
10410,7,8,7,8,7,8,6,7,7,6,6,7,7,8,8,8,6,8,10,8,6,8,8,8,8,9,6,7,7,9,7,8,9,7,7,6
10411,6,6,6,6,7,7,6,6,6,6,7,6,6,6,6,6,7,6,7,6,6,7,8,6,6,6,8,6,7,8,8,8,6,6,7,6
10412,6,7,9,8,8,8,7,7,6,8,8,7,6,8,6,8,7,7,9,8,8,8,6,6,8,6,7,7,7,7,6,7,7,7,6,6
10413,8,7,8,9,8,8,8,8,7,7,8,7,8,8,6,7,7,7,8,8,8,8,7,7,7,7,9,6,7,8,6,6,7,7,6,7
10414,7,7,8,8,8,9,7,7,7,6,7,7,6,8,8,6,7,8,10,8,9,9,6,6,7,6,7,6,7,8,6,6,7,6,6,7
10415,7,6,7,8,8,7,6,7,6,7,7,6,7,6,7,7,6,6,7,7,6,7,6,6,7,8,8,6,6,8,6,6,6,7,6,7
10416,8,7,8,10,8,8,10,8,8,10,10,9,8,8,8,8,7,7,9,8,9,8,10,8,8,10,9,7,7,7,9,10,8,9,9,7
10417,7,7,6,9,6,6,6,8,8,6,6,6,7,6,7,8,6,7,7,6,6,7,9,7,8,9,8,7,7,7,8,6,6,8,8,6
10418,6,6,6,7,8,7,9,6,8,9,9,6,6,7,6,6,8,6,6,7,6,7,8,6,6,8,6,6,6,8,7,7,7,6,7,7
10419,7,7,6,8,7,7,6,7,7,6,6,7,7,7,7,7,8,7,8,6,6,8,7,7,8,9,7,7,6,10,6,6,7,7,6,7
10420,6,8,8,8,7,8,7,7,7,8,8,8,7,7,7,7,6,8,9,7,7,8,7,7,7,8,8,6,7,8,7,9,8,8,7,7
10421,6,6,6,6,6,6,7,6,6,8,7,7,6,6,6,6,7,6,7,7,8,6,7,7,6,7,6,8,6,6,6,7,7,7,7,8
10422,9,7,9,10,9,9,9,9,9,9,9,8,10,9,8,8,7,9,9,7,8,9,9,8,9,10,10,8,8,10,8,8,8,9,8,9
10423,9,8,8,10,9,9,9,9,9,9,9,9,9,10,9,9,7,8,10,8,8,9,10,8,9,10,9,9,8,9,9,9,9,9,8,8
10424,8,6,10,7,6,6,6,6,6,8,7,6,6,6,8,7,9,6,7,6,9,6,7,7,6,8,7,6,9,6,7,7,7,7,7,6
10425,7,7,8,9,8,8,9,8,7,10,9,8,8,8,8,7,7,7,8,8,8,8,8,8,7,9,9,6,8,7,7,7,8,8,8,7
10426,7,6,7,9,8,8,6,7,7,6,6,6,7,8,6,6,6,6,9,7,7,8,6,7,6,7,7,6,7,8,6,6,8,6,6,8
10427,6,7,8,8,9,7,8,7,6,8,8,7,6,8,6,7,7,6,8,9,8,8,6,7,6,7,8,7,6,7,6,6,7,8,7,7
10428,7,7,7,9,7,7,7,7,8,8,8,7,8,8,9,9,6,8,8,7,6,8,9,8,10,10,9,7,6,8,8,8,8,9,8,7
10429,7,6,8,6,6,9,6,8,8,6,7,6,6,6,8,7,7,9,10,6,8,9,6,6,7,7,7,6,8,6,6,6,6,7,6,6
10430,8,8,8,10,8,8,10,8,9,10,10,9,8,9,9,10,7,8,9,8,8,8,10,8,10,10,10,8,8,8,9,10,9,10,9,8
10431,7,8,8,9,10,7,10,8,7,10,10,9,8,8,10,10,7,7,8,9,7,7,9,9,9,10,10,8,7,8,9,9,8,10,9,8
10432,7,8,9,10,8,9,8,8,8,8,7,7,8,9,7,7,6,8,10,8,8,10,8,7,8,8,8,7,8,9,7,9,9,7,7,8
10433,8,6,7,9,7,8,7,8,8,8,7,7,7,7,6,6,6,6,8,6,7,8,7,6,6,8,8,6,7,6,6,7,7,6,6,7
10434,8,6,6,10,7,10,6,9,9,6,6,6,8,7,6,6,6,9,6,8,6,6,10,7,8,6,6,7,9,6,8,10,7,7,6,7
10435,8,8,8,9,9,9,6,7,7,6,6,7,8,9,7,8,6,8,9,7,6,9,6,7,7,8,7,8,8,10,6,6,8,6,6,8
10436,7,7,6,9,10,7,6,7,7,6,6,7,7,6,6,6,6,6,7,8,8,7,7,8,7,7,7,8,6,7,6,6,7,6,6,6
10437,6,6,7,8,7,6,8,7,7,9,9,8,7,6,8,7,6,7,8,7,6,6,9,7,7,10,8,6,6,6,8,8,7,9,8,6
10438,7,6,6,8,6,7,8,6,6,8,8,6,6,7,6,6,7,6,7,8,8,8,6,6,6,7,6,8,6,8,6,7,6,7,6,6
10439,7,6,7,8,7,7,6,7,6,6,6,6,6,7,6,7,6,6,7,6,6,8,6,6,7,7,7,6,6,7,7,6,6,6,6,7
10440,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,7,6,6,6,7,6,6,6,6,7,6
