StudentID,Cryogenic Physics,Evolutionary Dynamics,Dark Energy,Stellar Chemistry,Sublight Propulsion Systems,Transdimensional Navigation,Neural Computation,Plasma Physics,Crystalline Geology,Pulsar Spectroscopy,Propulsion Systems,Radiation Shielding,Atmospheric Chemistry,Warp Field Theory,Plasmawave Analysis,Exoplanet Climatology,Astrology,Magnetosphere Modeling,Graviton Dynamics,Xyloprax Computation,Mineral Extraction,Synthetic Atmospheres,Quantum Fluids,Nanostructures Fabrication,Photonic Computing,Orbital Mechanics,Neutrino Engineering,Astrogeophysics,Genomic Engineering,Particle Isolation,Nuclear Synthesis,Xenorobotics Systems,Cartographic Topologies,Exotic Matter,Plasma Containment,Bioluminal Signals
312918,7,7,7,8,8,8,5,7,7,6,5,7,NG,8,6,7,6,8,9,6,6,8,6,7,NG,7,6,NG,7,9,6,7,NG,6,5,7
312733,7,6,6,9,8,8,5,7,7,6,6,6,NG,7,6,6,4,6,8,6,6,8,6,6,NG,7,7,NG,6,9,5,6,NG,6,NG,7
311528,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,5,NG,NG,NG,10,7,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
310131,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,7,NG,NG,NG,7,7,NG,NG,7,NG,NG,NG,NG,NG,8,NG,NG,6,NG,NG,NG,NG
313772,7,9,7,8,8,9,6,7,7,7,6,9,NG,9,8,8,7,9,10,8,7,9,7,9,NG,8,7,NG,8,10,8,8,NG,7,7,7
313648,6,7,8,8,8,8,7,8,7,7,7,8,NG,8,7,7,7,8,9,7,8,9,7,7,NG,7,7,NG,7,8,6,7,NG,7,7,6
313194,8,6,8,9,9,9,7,7,7,7,8,6,NG,8,6,7,6,6,8,8,8,9,6,7,NG,7,8,NG,8,8,6,7,NG,8,6,7
312788,7,6,7,8,8,8,6,6,6,7,7,7,NG,8,7,7,6,7,8,7,6,8,6,7,NG,7,7,NG,7,7,6,6,NG,6,6,6
313460,6,NG,7,7,NG,8,NG,7,6,5,NG,6,NG,8,6,6,6,NG,9,7,NG,8,6,6,NG,6,6,NG,6,NG,5,6,NG,5,NG,NG
311308,NG,NG,NG,NG,NG,NG,NG,9,NG,8,NG,NG,NG,NG,8,NG,NG,NG,10,9,NG,NG,8,NG,NG,NG,NG,NG,9,NG,NG,8,NG,NG,NG,NG
311079,NG,NG,NG,NG,NG,NG,NG,8,NG,9,NG,NG,NG,NG,10,NG,NG,NG,10,8,NG,NG,10,NG,NG,NG,NG,NG,8,NG,NG,10,NG,NG,NG,NG
310945,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,8,NG,NG,NG,7,6,NG,NG,8,NG,NG,NG,NG,NG,6,NG,NG,8,NG,NG,NG,NG
311903,NG,NG,5,6,NG,NG,NG,5,5,NG,NG,5,NG,5,6,5,3,5,6,4,NG,NG,6,NG,NG,7,NG,NG,5,NG,6,6,NG,6,NG,NG
312635,NG,NG,7,8,NG,NG,NG,6,7,6,NG,6,NG,7,6,6,5,6,8,6,NG,NG,6,NG,NG,7,7,NG,6,NG,6,6,NG,6,NG,NG
313094,7,8,7,9,8,9,7,7,8,8,8,8,NG,9,8,8,6,8,10,7,7,8,9,8,NG,9,8,NG,7,9,8,9,NG,8,7,6
313101,8,8,7,9,8,9,7,8,8,7,8,8,NG,8,9,8,6,8,9,7,7,9,8,8,NG,9,7,NG,8,8,8,9,NG,7,8,7
312860,8,9,9,10,9,10,9,9,8,9,9,9,NG,9,9,9,8,9,10,9,9,9,9,9,NG,9,8,NG,9,9,8,9,NG,9,8,8
313636,6,8,8,7,9,7,7,7,6,7,7,8,NG,8,7,7,7,7,8,9,8,7,6,8,NG,6,8,NG,7,8,6,7,NG,8,6,6
312014,NG,NG,9,10,NG,NG,NG,8,8,10,NG,10,NG,8,9,8,8,8,9,10,NG,NG,9,NG,NG,10,10,NG,8,NG,9,10,NG,10,NG,NG
313036,7,9,6,8,8,8,6,7,7,7,7,8,NG,9,8,9,7,8,10,7,7,8,8,8,NG,9,8,NG,7,10,8,9,NG,8,7,7
313426,5,NG,6,6,NG,5,NG,5,NG,NG,NG,6,NG,6,7,6,5,5,6,6,NG,NG,NG,6,NG,7,NG,NG,5,NG,5,5,NG,8,NG,NG
312147,NG,NG,7,9,NG,NG,NG,7,9,7,NG,7,NG,7,7,8,5,8,9,6,NG,NG,9,NG,NG,10,8,NG,7,NG,7,8,NG,6,NG,NG
310391,NG,NG,NG,NG,NG,NG,NG,8,NG,8,NG,NG,NG,NG,8,NG,NG,NG,8,9,NG,NG,7,NG,NG,NG,NG,NG,NG,NG,NG,7,NG,NG,NG,NG
311494,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,6,NG,NG,NG,8,6,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
310997,NG,NG,NG,NG,NG,NG,NG,7,NG,9,NG,NG,NG,NG,6,NG,NG,NG,9,8,NG,NG,8,NG,NG,NG,NG,NG,7,NG,NG,8,NG,NG,NG,NG
312978,6,7,6,7,6,7,5,6,6,6,6,6,NG,7,6,7,4,7,8,6,5,7,7,6,NG,8,6,NG,6,8,6,7,NG,6,NG,5
312235,NG,NG,7,8,NG,NG,NG,7,6,8,NG,7,NG,7,6,6,6,5,7,7,NG,NG,6,NG,NG,7,8,NG,6,NG,5,6,NG,8,NG,NG
312514,NG,NG,7,9,NG,NG,NG,7,7,6,NG,6,NG,7,7,8,5,7,8,6,NG,NG,7,NG,NG,8,7,NG,7,NG,7,7,NG,6,NG,NG
310818,NG,NG,NG,NG,NG,NG,NG,8,NG,8,NG,NG,NG,NG,8,NG,NG,NG,8,7,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
313788,9,7,8,10,8,9,7,8,10,8,7,6,NG,8,8,8,5,8,9,6,6,9,9,7,NG,10,9,NG,7,10,7,8,NG,7,NG,9
310347,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,6,5,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,4,NG,NG,NG,NG
312951,8,10,9,9,10,10,8,8,8,9,8,9,NG,9,8,9,8,9,10,10,9,10,8,9,NG,9,9,NG,9,10,7,8,NG,9,8,9
312667,NG,NG,7,8,NG,NG,NG,7,6,5,NG,6,NG,8,7,8,4,7,8,7,NG,NG,6,NG,NG,7,7,NG,7,NG,6,6,NG,6,NG,NG
313523,6,7,7,7,9,8,5,6,6,6,5,7,NG,8,7,7,6,7,8,7,6,9,6,7,NG,6,7,NG,6,9,5,6,NG,6,6,7
312016,NG,NG,8,9,NG,NG,NG,8,7,6,NG,7,NG,9,7,6,6,9,10,7,NG,NG,7,NG,NG,8,6,NG,8,NG,6,8,NG,6,NG,NG
310251,NG,NG,NG,NG,NG,NG,NG,9,NG,10,NG,NG,NG,NG,10,NG,NG,NG,9,8,NG,NG,10,NG,NG,NG,NG,NG,8,NG,NG,10,NG,NG,NG,NG
311458,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,6,NG,NG,NG,8,8,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,8,NG,NG,NG,NG
311574,NG,NG,8,9,NG,NG,NG,7,7,6,NG,7,NG,9,7,8,6,8,9,8,NG,NG,6,NG,NG,7,7,NG,8,NG,6,7,NG,6,NG,NG
312018,NG,NG,6,9,NG,NG,NG,7,7,6,NG,6,NG,8,8,8,4,7,8,6,NG,NG,8,NG,NG,9,8,NG,7,NG,6,7,NG,7,NG,NG
312867,7,7,9,8,10,8,8,8,7,8,NG,8,NG,8,7,7,7,8,8,9,8,9,6,8,NG,7,9,NG,7,8,6,6,NG,8,6,8
313774,7,7,8,9,7,8,8,8,8,8,8,7,NG,7,6,7,6,7,8,8,8,8,7,6,NG,7,8,NG,7,8,6,6,NG,7,6,7
310258,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,8,NG,NG,NG,7,6,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,6,NG,NG,NG,NG
310940,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,7,5,NG,NG,NG,NG,NG,NG,NG,NG,6,NG,NG,4,NG,NG,NG,NG
313200,8,NG,8,8,NG,8,NG,8,NG,6,NG,7,NG,8,7,7,7,7,8,9,NG,9,NG,7,NG,7,9,NG,7,NG,5,5,NG,8,NG,NG
311707,NG,NG,4,4,NG,NG,NG,4,NG,NG,NG,NG,NG,5,6,NG,3,NG,6,5,NG,NG,NG,NG,NG,5,NG,NG,5,NG,5,5,NG,5,NG,NG
311445,NG,NG,NG,NG,NG,NG,NG,6,NG,7,NG,NG,NG,NG,7,NG,NG,NG,7,8,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,6,NG,NG,NG,NG
311037,NG,NG,NG,NG,NG,NG,NG,8,NG,9,NG,NG,NG,NG,8,NG,NG,NG,9,10,NG,NG,7,NG,NG,NG,NG,NG,9,NG,NG,7,NG,NG,NG,NG
312382,NG,NG,6,8,NG,NG,NG,6,6,8,NG,7,NG,6,8,7,5,6,7,6,NG,NG,8,NG,NG,9,8,NG,6,NG,8,7,NG,9,NG,NG
312371,NG,NG,6,9,NG,NG,NG,7,7,6,NG,6,NG,7,6,6,4,6,7,6,NG,NG,7,NG,NG,8,8,NG,7,NG,6,7,NG,6,NG,NG
312717,NG,NG,7,10,NG,NG,NG,7,8,8,NG,7,NG,7,7,NG,5,7,9,6,NG,NG,9,NG,NG,9,8,NG,7,NG,8,9,NG,7,NG,NG
310314,NG,NG,NG,NG,NG,NG,NG,6,NG,6,NG,NG,NG,NG,7,NG,NG,NG,9,8,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
311350,NG,NG,NG,NG,NG,NG,NG,6,NG,5,NG,NG,NG,NG,7,NG,NG,NG,7,6,NG,NG,6,NG,NG,NG,NG,NG,6,NG,NG,6,NG,NG,NG,NG
311610,NG,NG,8,9,NG,NG,NG,8,8,10,NG,8,NG,8,8,7,6,7,8,7,NG,NG,9,NG,NG,9,9,NG,7,NG,8,8,NG,9,NG,NG
311517,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,7,NG,NG,NG,5,4,NG,NG,NG,NG,NG,NG,NG,NG,4,NG,NG,5,NG,NG,NG,NG
313038,7,8,8,8,9,7,8,7,6,8,9,8,NG,8,9,8,7,7,8,9,7,7,7,8,NG,8,8,NG,7,8,7,7,NG,9,7,7
311663,NG,NG,7,8,NG,NG,NG,7,6,7,NG,7,NG,8,8,7,6,6,6,7,NG,NG,6,NG,NG,8,9,NG,7,NG,6,6,NG,8,NG,NG
311889,NG,NG,8,10,NG,NG,NG,9,8,9,NG,8,NG,8,10,10,6,8,9,8,NG,NG,10,NG,NG,10,10,NG,8,NG,9,9,NG,10,NG,NG
313445,6,8,6,9,6,8,8,6,8,9,8,8,NG,7,7,7,6,7,9,7,7,7,9,8,NG,10,6,NG,7,7,8,9,NG,7,8,6
311705,NG,NG,9,10,NG,NG,NG,8,8,7,NG,8,NG,9,8,9,7,8,9,8,NG,NG,6,NG,NG,9,9,NG,8,NG,6,7,NG,8,NG,NG
311463,NG,NG,NG,NG,NG,NG,NG,6,NG,5,NG,NG,NG,NG,5,NG,NG,NG,7,6,NG,NG,5,NG,NG,NG,NG,NG,6,NG,NG,6,NG,NG,NG,NG
310718,NG,NG,NG,NG,NG,NG,NG,9,NG,9,NG,NG,NG,NG,7,NG,NG,NG,10,9,NG,NG,8,NG,NG,NG,NG,NG,8,NG,NG,8,NG,NG,NG,NG
311202,NG,NG,NG,NG,NG,NG,NG,7,NG,9,NG,NG,NG,NG,8,NG,NG,NG,8,8,NG,NG,8,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
311539,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,6,NG,NG,NG,7,8,NG,NG,NG,NG,NG,NG,NG,NG,7,NG,NG,5,NG,NG,NG,NG
313072,7,7,7,10,7,9,8,8,8,8,8,8,NG,8,8,8,6,8,8,8,7,8,9,8,NG,10,8,NG,7,8,8,8,NG,8,7,7
312375,NG,NG,6,9,NG,NG,NG,7,7,7,NG,6,NG,7,6,6,4,5,7,5,NG,NG,7,NG,NG,8,7,NG,6,NG,6,6,NG,6,NG,NG
311185,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,7,NG,NG,NG,10,8,NG,NG,8,NG,NG,NG,NG,NG,8,NG,NG,8,NG,NG,NG,NG
310332,NG,NG,NG,NG,NG,NG,NG,6,NG,6,NG,NG,NG,NG,5,NG,NG,NG,6,6,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,5,NG,NG,NG,NG
313118,6,6,7,6,8,5,7,6,5,8,8,8,NG,6,8,7,6,6,7,8,6,6,7,7,NG,8,8,NG,6,6,6,7,NG,9,6,6
310515,NG,NG,NG,NG,NG,NG,NG,6,NG,9,NG,NG,NG,NG,7,NG,NG,NG,5,7,NG,NG,6,NG,NG,NG,NG,NG,5,NG,NG,7,NG,NG,NG,NG
311985,NG,NG,7,9,NG,NG,NG,8,7,8,NG,8,NG,8,9,9,7,8,9,8,NG,NG,8,NG,NG,10,9,NG,8,NG,8,8,NG,9,NG,NG
312567,NG,NG,7,7,NG,NG,NG,6,6,9,NG,8,NG,6,7,7,6,6,6,7,NG,NG,6,NG,NG,8,8,NG,6,NG,6,7,NG,8,NG,NG
312511,NG,NG,7,9,NG,NG,NG,7,7,7,NG,7,NG,7,7,8,5,6,7,7,NG,NG,7,NG,NG,9,9,NG,6,NG,5,6,NG,8,NG,NG
311897,NG,NG,6,9,NG,NG,NG,7,7,9,NG,7,NG,7,8,7,5,7,9,6,NG,NG,10,NG,NG,9,6,NG,6,NG,8,9,NG,7,NG,NG
311464,NG,NG,NG,NG,NG,NG,NG,6,NG,6,NG,NG,NG,NG,5,NG,NG,NG,8,5,NG,NG,6,NG,NG,NG,NG,NG,5,NG,NG,6,NG,NG,NG,NG
313198,6,NG,5,8,NG,6,NG,6,6,6,NG,5,NG,5,6,6,3,NG,7,4,NG,NG,8,5,NG,8,6,NG,4,NG,6,7,NG,5,NG,NG
313623,6,NG,6,8,NG,8,NG,6,7,6,NG,5,NG,6,4,4,4,NG,8,5,NG,7,6,4,NG,6,6,NG,6,NG,NG,6,NG,4,NG,NG
310418,NG,NG,NG,NG,NG,NG,NG,8,NG,8,NG,NG,NG,NG,9,NG,NG,NG,10,7,NG,NG,10,NG,NG,NG,NG,NG,8,NG,NG,10,NG,NG,NG,NG
311238,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,7,NG,NG,NG,8,7,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,6,NG,NG,NG,NG
312887,4,NG,6,6,NG,7,NG,5,5,NG,NG,6,NG,7,7,7,4,6,7,6,NG,7,6,6,NG,7,NG,NG,6,NG,6,7,NG,6,NG,NG
310044,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,6,NG,NG,NG,7,7,NG,NG,6,NG,NG,NG,NG,NG,5,NG,NG,6,NG,NG,NG,NG
310655,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,8,NG,NG,NG,8,7,NG,NG,9,NG,NG,NG,NG,NG,6,NG,NG,8,NG,NG,NG,NG
313064,9,10,9,10,8,10,8,9,10,9,9,9,NG,10,8,8,7,10,10,8,9,10,10,8,NG,10,8,NG,9,10,9,10,NG,8,9,8
312723,6,8,8,8,8,8,8,7,6,8,8,8,NG,8,6,6,8,8,9,9,8,8,6,8,NG,7,7,NG,8,7,6,7,NG,8,7,6
310953,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7,NG,NG,NG,7,7,NG,NG,8,NG,NG,NG,NG,NG,6,NG,NG,7,NG,NG,NG,NG
310122,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,6,NG,NG,NG,7,7,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,6,NG,NG,NG,NG
310569,NG,NG,NG,NG,NG,NG,NG,6,NG,8,NG,NG,NG,NG,6,NG,NG,NG,7,6,NG,NG,8,NG,NG,NG,NG,NG,5,NG,NG,8,NG,NG,NG,NG
313091,7,7,7,8,8,6,6,6,6,8,8,7,NG,7,9,9,6,6,7,6,5,6,8,7,NG,10,9,NG,6,8,8,7,NG,9,8,7
310223,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,6,NG,NG,NG,9,8,NG,NG,NG,NG,NG,NG,NG,NG,7,NG,NG,NG,NG,NG,NG,NG
310561,NG,NG,NG,NG,NG,NG,NG,7,NG,9,NG,NG,NG,NG,8,NG,NG,NG,7,8,NG,NG,8,NG,NG,NG,NG,NG,7,NG,NG,8,NG,NG,NG,NG
313265,6,6,6,8,6,8,6,7,7,6,6,6,NG,7,6,6,5,6,8,6,6,7,7,6,NG,7,7,NG,6,7,6,7,NG,6,NG,5
312327,NG,NG,7,8,NG,NG,NG,6,7,6,NG,7,NG,8,7,8,6,7,8,8,NG,NG,6,NG,NG,7,7,NG,7,NG,6,6,NG,6,NG,NG
311498,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,7,NG,NG,NG,8,8,NG,NG,5,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
312026,NG,NG,8,7,NG,NG,NG,6,5,8,NG,7,NG,7,7,7,7,6,8,9,NG,NG,5,NG,NG,6,7,NG,6,NG,6,6,NG,8,NG,NG
311782,NG,NG,5,7,NG,NG,NG,6,5,6,NG,7,NG,6,8,8,4,6,7,6,NG,NG,7,NG,NG,8,7,NG,6,NG,6,7,NG,7,NG,NG
313561,8,9,8,9,9,9,7,8,8,7,7,8,NG,9,7,7,7,8,10,8,8,9,8,8,NG,8,7,NG,8,8,7,8,NG,7,7,6
313747,7,7,8,9,9,8,7,8,6,6,7,8,NG,8,6,7,7,8,9,9,8,9,6,7,NG,7,8,NG,8,9,6,6,NG,7,6,7
310087,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,6,NG,NG,NG,10,8,NG,NG,7,NG,NG,NG,NG,NG,8,NG,NG,7,NG,NG,NG,NG
312547,NG,NG,8,9,NG,NG,NG,8,7,7,NG,8,NG,9,7,8,7,9,10,7,NG,NG,8,NG,NG,9,8,NG,7,NG,7,8,NG,7,NG,NG
311086,NG,NG,NG,NG,NG,NG,NG,9,NG,8,NG,NG,NG,NG,9,NG,NG,NG,10,8,NG,NG,9,NG,NG,NG,NG,NG,9,NG,NG,8,NG,NG,NG,NG
310696,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,6,NG,NG,NG,8,8,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,8,NG,NG,NG,NG
311341,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,6,NG,NG,NG,8,7,NG,NG,6,NG,NG,NG,NG,NG,5,NG,NG,6,NG,NG,NG,NG
310362,NG,NG,NG,NG,NG,NG,NG,9,NG,9,NG,NG,NG,NG,8,NG,NG,NG,8,8,NG,NG,9,NG,NG,NG,NG,NG,8,NG,NG,8,NG,NG,NG,NG
310517,NG,NG,NG,NG,NG,NG,NG,6,NG,5,NG,NG,NG,NG,7,NG,NG,NG,6,5,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,5,NG,NG,NG,NG
310633,NG,NG,NG,NG,NG,NG,NG,6,NG,7,NG,NG,NG,NG,5,NG,NG,NG,8,5,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,8,NG,NG,NG,NG
311289,NG,NG,NG,NG,NG,NG,NG,7,NG,6,NG,NG,NG,NG,6,NG,NG,NG,8,5,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,7,NG,NG,NG,NG
313088,8,8,8,10,9,10,7,8,8,7,7,7,NG,9,7,8,6,8,9,8,8,9,8,8,NG,8,8,NG,8,10,7,8,NG,7,7,8
310838,NG,NG,NG,NG,NG,NG,NG,9,NG,8,NG,NG,NG,NG,7,NG,NG,NG,10,7,NG,NG,9,NG,NG,NG,NG,NG,8,NG,NG,8,NG,NG,NG,NG
311395,NG,NG,NG,NG,NG,NG,NG,6,NG,6,NG,NG,NG,NG,7,NG,NG,NG,7,7,NG,NG,6,NG,NG,NG,NG,NG,5,NG,NG,6,NG,NG,NG,NG
310532,NG,NG,NG,NG,NG,NG,NG,7,NG,7,NG,NG,NG,NG,9,NG,NG,NG,7,7,NG,NG,8,NG,NG,NG,NG,NG,6,NG,NG,7,NG,NG,NG,NG
311719,NG,NG,7,9,NG,NG,NG,7,7,8,NG,7,NG,8,7,8,5,7,9,7,NG,NG,7,NG,NG,9,8,NG,7,NG,7,7,NG,7,NG,NG
310310,NG,NG,NG,NG,NG,NG,NG,7,NG,8,NG,NG,NG,NG,6,NG,NG,NG,9,7,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,7,NG,NG,NG,NG
310414,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,4,NG,NG,NG,5,5,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,3,NG,NG,NG,NG
313372,5,7,6,6,7,6,5,6,4,6,5,6,NG,7,8,7,5,6,7,7,5,7,6,7,NG,7,7,NG,6,8,6,6,NG,6,NG,6
311165,NG,NG,NG,NG,NG,NG,NG,6,NG,4,NG,NG,NG,NG,7,NG,NG,NG,8,6,NG,NG,NG,NG,NG,NG,NG,NG,6,NG,NG,4,NG,NG,NG,NG
312199,NG,NG,8,8,NG,NG,NG,7,7,7,NG,7,NG,8,7,7,7,6,7,8,NG,NG,6,NG,NG,7,9,NG,7,NG,6,6,NG,8,NG,NG
312771,4,NG,6,6,NG,5,NG,5,4,NG,NG,6,NG,5,4,4,5,4,7,7,NG,NG,6,6,NG,6,NG,NG,5,NG,NG,6,NG,7,NG,NG
310451,NG,NG,NG,NG,NG,NG,NG,8,NG,9,NG,NG,NG,NG,8,NG,NG,NG,9,7,NG,NG,9,NG,NG,NG,NG,NG,8,NG,NG,8,NG,NG,NG,NG
313638,6,NG,7,6,NG,6,NG,6,5,7,NG,6,NG,6,6,6,6,6,7,7,NG,7,5,6,NG,6,8,NG,6,NG,4,6,NG,7,NG,NG
311535,NG,NG,NG,NG,NG,NG,NG,8,NG,6,NG,NG,NG,NG,6,NG,NG,NG,10,7,NG,NG,7,NG,NG,NG,NG,NG,8,NG,NG,7,NG,NG,NG,NG
313394,7,7,6,8,7,7,6,7,6,6,7,7,NG,8,7,8,5,7,7,6,6,8,7,7,NG,8,7,NG,6,8,6,6,NG,6,NG,7
313222,4,NG,5,7,NG,4,NG,5,NG,NG,NG,5,NG,5,5,5,3,4,5,4,NG,NG,NG,4,NG,7,NG,NG,4,NG,NG,5,NG,6,NG,NG
311280,NG,NG,NG,NG,NG,NG,NG,9,NG,10,NG,NG,NG,NG,8,NG,NG,NG,10,9,NG,NG,9,NG,NG,NG,NG,NG,8,NG,NG,8,NG,NG,NG,NG
311068,NG,NG,NG,NG,NG,NG,NG,6,NG,8,NG,NG,NG,NG,7,NG,NG,NG,8,6,NG,NG,9,NG,NG,NG,NG,NG,6,NG,NG,8,NG,NG,NG,NG
310704,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,4,NG,NG,NG,7,5,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,5,NG,NG,NG,NG
310645,NG,NG,NG,NG,NG,NG,NG,8,NG,7,NG,NG,NG,NG,9,NG,NG,NG,8,8,NG,NG,7,NG,NG,NG,NG,NG,7,NG,NG,6,NG,NG,NG,NG
313279,9,8,10,10,9,10,10,9,9,9,9,9,NG,9,8,7,8,9,10,9,9,9,8,8,NG,9,10,NG,9,10,8,8,NG,8,8,8
310575,NG,NG,NG,NG,NG,NG,NG,7,NG,10,NG,NG,NG,NG,9,NG,NG,NG,10,8,NG,NG,10,NG,NG,NG,NG,NG,7,NG,NG,10,NG,NG,NG,NG
313482,6,NG,5,7,NG,6,NG,6,6,6,NG,5,NG,6,7,7,4,5,6,5,NG,NG,7,6,NG,8,7,NG,5,NG,6,6,NG,6,NG,NG
313258,5,NG,6,7,NG,7,NG,6,5,5,NG,6,NG,6,6,6,4,NG,7,6,NG,7,6,6,NG,7,6,NG,6,NG,6,6,NG,5,NG,NG
310779,NG,NG,NG,NG,NG,NG,NG,9,NG,10,NG,NG,NG,NG,10,NG,NG,NG,9,9,NG,NG,10,NG,NG,NG,NG,NG,8,NG,NG,10,NG,NG,NG,NG
312257,NG,NG,6,9,NG,NG,NG,8,8,8,NG,7,NG,8,8,7,5,7,8,6,NG,NG,8,NG,NG,9,8,NG,7,NG,8,8,NG,7,NG,NG
311484,NG,NG,NG,NG,NG,NG,NG,7,NG,6,NG,NG,NG,NG,6,NG,NG,NG,8,8,NG,NG,NG,NG,NG,NG,NG,NG,7,NG,NG,5,NG,NG,NG,NG
310376,NG,NG,NG,NG,NG,NG,NG,7,NG,5,NG,NG,NG,NG,7,NG,NG,NG,7,8,NG,NG,NG,NG,NG,NG,NG,NG,7,NG,NG,5,NG,NG,NG,NG
311070,NG,NG,NG,NG,NG,NG,NG,6,NG,8,NG,NG,NG,NG,7,NG,NG,NG,6,8,NG,NG,7,NG,NG,NG,NG,NG,6,NG,NG,7,NG,NG,NG,NG
313025,9,8,9,10,8,10,8,9,9,9,9,8,NG,9,8,9,7,8,10,8,8,10,9,9,NG,10,9,NG,8,10,9,9,NG,8,8,9
313604,5,NG,6,6,NG,6,NG,4,NG,NG,NG,5,NG,6,6,6,4,6,7,6,NG,7,NG,6,NG,6,NG,NG,6,NG,4,4,NG,6,NG,NG
311123,NG,NG,NG,NG,NG,NG,NG,8,NG,8,NG,NG,NG,NG,7,NG,NG,NG,10,7,NG,NG,8,NG,NG,NG,NG,NG,7,NG,NG,7,NG,NG,NG,NG
310817,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,NG,NG,NG,NG,6,NG,NG,NG,7,8,NG,NG,NG,NG,NG,NG,NG,NG,5,NG,NG,5,NG,NG,NG,NG
311472,NG,NG,NG,NG,NG,NG,NG,9,NG,8,NG,NG,NG,NG,7,NG,NG,NG,10,9,NG,NG,9,NG,NG,NG,NG,NG,9,NG,NG,8,NG,NG,NG,NG
311108,NG,NG,NG,NG,NG,NG,NG,8,NG,6,NG,NG,NG,NG,8,NG,NG,NG,9,7,NG,NG,7,NG,NG,NG,NG,NG,8,NG,NG,7,NG,NG,NG,NG
312942,8,9,9,10,10,10,7,8,8,8,8,9,NG,10,9,10,6,9,9,9,8,10,8,9,NG,9,8,NG,8,10,8,8,NG,8,7,9
310476,NG,NG,NG,NG,NG,NG,NG,6,NG,7,NG,NG,NG,NG,8,NG,NG,NG,7,7,NG,NG,6,NG,NG,NG,NG,NG,6,NG,NG,7,NG,NG,NG,NG
312530,NG,NG,9,10,NG,NG,NG,8,8,7,NG,8,NG,9,8,8,6,9,10,8,NG,NG,8,NG,NG,9,9,NG,8,NG,7,7,NG,8,NG,NG
312088,NG,NG,7,6,NG,NG,NG,6,6,7,NG,8,NG,7,7,7,7,7,8,8,NG,NG,6,NG,NG,7,7,NG,7,NG,6,7,NG,7,NG,NG
312820,6,NG,7,8,NG,7,NG,6,NG,6,NG,6,NG,6,7,7,5,6,6,6,NG,7,NG,6,NG,6,7,NG,6,NG,4,5,NG,6,NG,NG
